District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Bandarban,Kharif 1,Jute,0,74.79,46.37,33.18,6.79,30.0,20.0,40,75.0,80,70,243.94444444444449,2.518413598,March,April to Aug,Sep,0,jute
Barguna,Kharif 1,Jute,0,78.24,47.49,38.05,6.57,30.0,20.0,40,75.0,80,70,207.8076923076923,2.518413598,March,April to Aug,Sep,0,jute
Barishal,Kharif 1,Jute,33909,79.5,45.82,42.29,6.87,30.0,20.0,40,75.0,80,70,175.42564102564103,2.410009142,March,April to Aug,Sep,81721,jute
Bhola,Kharif 1,Jute,0,85.69,46.49,41.23,7.15,30.0,20.0,40,75.0,80,70,185.23090277777777,2.518413598,March,April to Aug,Sep,0,jute
Bogura,Kharif 1,Jute,18175,73.7,49.18,39.46,6.53,30.0,20.0,40,75.0,80,70,142.85416666666666,5.469876204,March,April to Aug,Sep,99415,jute
Brahmanbaria,Kharif 1,Jute,5559,83.03,45.63,39.94,6.66,30.0,20.0,40,75.0,80,70,185.7563131313132,5.329555675,March,April to Aug,Sep,29627,jute
Chandpur,Kharif 1,Jute,12001,77.39,42.34,38.34,6.78,30.0,20.0,40,75.0,80,70,168.796875,3.930005833,March,April to Aug,Sep,47164,jute
Chapai Nawabganj,Kharif 1,Jute,3099,78.17,51.78,40.48,6.89,30.0,20.0,40,75.0,80,70,124.92,5.020006454,March,April to Aug,Sep,15557,jute
Chattogram,Kharif 1,Jute,0,81.57,50.74,41.83,6.62,30.0,20.0,40,75.0,80,70,243.94444444444449,2.518413598,March,April to Aug,Sep,0,jute
Chuadanga,Kharif 1,Jute,43540,73.12,43.23,36.11,6.16,30.0,20.0,40,75.0,80,70,129.44444444444446,5.670004593,March,April to Aug,Sep,246872,jute
CoxsBazar,Kharif 1,Jute,0,80.2,48.8,40.71,7.0,30.0,20.0,40,75.0,80,70,303.40277777777777,2.518413598,March,April to Aug,Sep,0,jute
Cumilla,Kharif 1,Jute,818,79.18,45.45,42.23,6.88,30.0,20.0,40,75.0,80,70,185.7563131313132,4.371638142,March,April to Aug,Sep,3576,jute
Dhaka,Kharif 1,Jute,7754,80.72,47.6,38.99,6.38,30.0,20.0,40,75.0,80,70,169.94262295081967,4.409724013,March,April to Aug,Sep,34193,jute
Dinajpur,Kharif 1,Jute,9383,79.76,47.69,41.67,6.61,30.0,20.0,40,75.0,80,70,154.21843434343435,5.149952041,March,April to Aug,Sep,48322,jute
Faridpur,Kharif 1,Jute,209824,89.95,46.2,46.74,7.05,30.0,20.0,40,75.0,80,70,155.864898989899,3.519997712,March,April to Aug,Sep,738580,jute
Feni,Kharif 1,Jute,0,75.4,44.66,39.74,7.02,30.0,20.0,40,75.0,80,70,248.1727642276423,2.518413598,March,April to Aug,Sep,0,jute
Gaibandha,Kharif 1,Jute,32621,75.9,44.92,40.93,6.92,30.0,20.0,40,75.0,80,70,179.6013888888889,4.330002146,March,April to Aug,Sep,141249,jute
Gazipur,Kharif 1,Jute,3712,75.47,44.28,38.22,6.69,30.0,20.0,40,75.0,80,70,169.94262295081967,3.480064655,March,April to Aug,Sep,12918,jute
Gopalganj,Kharif 1,Jute,59408,75.79,44.52,40.42,6.75,30.0,20.0,40,75.0,80,70,155.864898989899,5.460005386,March,April to Aug,Sep,324368,jute
Habiganj,Kharif 1,Jute,745,75.4,46.67,41.09,6.7,30.0,20.0,40,75.0,80,70,333.72557471264366,5.420134228,March,April to Aug,Sep,4038,jute
Jamalpur,Kharif 1,Jute,60887,83.99,44.85,40.46,6.96,30.0,20.0,40,75.0,80,70,181.08838383838383,3.919999343,March,April to Aug,Sep,238677,jute
Jashore,Kharif 1,Jute,57823,85.08,48.78,37.54,6.55,30.0,20.0,40,75.0,80,70,134.2247474747475,5.240008301,March,April to Aug,Sep,302993,jute
Jhallokati,Kharif 1,Jute,0,75.72,51.04,40.49,6.57,30.0,20.0,40,75.0,80,70,175.42564102564103,2.518413598,March,April to Aug,Sep,0,jute
Jhenaidah,Kharif 1,Jute,53557,74.48,45.23,43.5,6.93,30.0,20.0,40,75.0,80,70,134.2247474747475,5.719999253,March,April to Aug,Sep,306346,jute
Joypurhat,Kharif 1,Jute,4339,80.62,47.53,41.07,6.72,30.0,20.0,40,75.0,80,70,142.85416666666666,5.410002305,March,April to Aug,Sep,23474,jute
Khagrachari,Kharif 1,Jute,0,75.8,48.26,42.3,7.01,30.0,20.0,40,75.0,80,70,204.11111111111111,2.518413598,March,April to Aug,Sep,0,jute
Khulna,Kharif 1,Jute,3181,81.38,48.19,39.42,6.59,30.0,20.0,40,75.0,80,70,144.96843434343435,5.149952845,March,April to Aug,Sep,16382,jute
Kishoreganj,Kharif 1,Jute,40682,79.35,47.07,41.79,6.72,30.0,20.0,40,75.0,80,70,181.08838383838383,4.559952805,March,April to Aug,Sep,185508,jute
Kurigram,Kharif 1,Jute,46093,71.27,48.95,40.66,6.54,30.0,20.0,40,75.0,80,70,179.6013888888889,5.040006075,March,April to Aug,Sep,232309,jute
Kushtia,Kharif 1,Jute,98413,85.68,48.22,37.71,6.73,30.0,20.0,40,75.0,80,70,129.44444444444446,5.019997358,March,April to Aug,Sep,494033,jute
Lakshmipur,Kharif 1,Jute,484,86.85,43.38,40.75,6.43,30.0,20.0,40,75.0,80,70,185.7563131313132,3.840909091,March,April to Aug,Sep,1859,jute
Lalmonirhat,Kharif 1,Jute,8165,75.52,49.3,37.61,6.63,30.0,20.0,40,75.0,80,70,179.6013888888889,5.8,March,April to Aug,Sep,47357,jute
Madaripur,Kharif 1,Jute,78336,76.58,49.35,38.47,6.44,30.0,20.0,40,75.0,80,70,160.41666666666666,4.210005617,March,April to Aug,Sep,329795,jute
Magura,Kharif 1,Jute,85406,79.74,44.71,40.44,6.87,30.0,20.0,40,75.0,80,70,134.2247474747475,4.120003278,March,April to Aug,Sep,351873,jute
Manikganj,Kharif 1,Jute,8914,79.97,46.97,40.7,6.87,30.0,20.0,40,75.0,80,70,169.94262295081967,4.130020193,March,April to Aug,Sep,36815,jute
Meherpur,Kharif 1,Jute,48911,81.5,48.78,37.14,6.38,30.0,20.0,40,75.0,80,70,129.44444444444446,6.420007769,March,April to Aug,Sep,314009,jute
Moulvibazar,Kharif 1,Jute,0,87.86,46.27,42.52,7.0,30.0,20.0,40,75.0,80,70,333.72557471264366,2.518413598,March,April to Aug,Sep,0,jute
Munshiganj,Kharif 1,Jute,7320,77.57,49.88,41.36,7.23,30.0,20.0,40,75.0,80,70,169.94262295081967,3.9,March,April to Aug,Sep,28548,jute
Mymensingh,Kharif 1,Jute,13251,74.64,53.51,38.3,6.74,30.0,20.0,40,75.0,80,70,181.08838383838383,3.940004528,March,April to Aug,Sep,52209,jute
Naogaon,Kharif 1,Jute,13828,71.91,44.65,36.3,6.6,30.0,20.0,40,75.0,80,70,124.92,5.829982644,March,April to Aug,Sep,80617,jute
Narail,Kharif 1,Jute,52484,74.96,42.98,39.64,7.3,30.0,20.0,40,75.0,80,70,134.2247474747475,5.080005335,March,April to Aug,Sep,266619,jute
Narayanganj,Kharif 1,Jute,720,78.24,47.71,38.92,6.46,30.0,20.0,40,75.0,80,70,169.94262295081967,4.816666667,March,April to Aug,Sep,3468,jute
Narsingdi,Kharif 1,Jute,6636,86.84,48.89,40.26,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,4.889993972,March,April to Aug,Sep,32450,jute
Natore,Kharif 1,Jute,59968,75.97,46.21,39.12,6.77,30.0,20.0,40,75.0,80,70,124.92,4.119997332,March,April to Aug,Sep,247068,jute
Netrokona,Kharif 1,Jute,11562,79.45,50.95,35.17,7.0,30.0,20.0,40,75.0,80,70,181.08838383838383,4.279968864,March,April to Aug,Sep,49485,jute
Nilphamari,Kharif 1,Jute,17177,78.32,43.1,39.06,6.8,30.0,20.0,40,75.0,80,70,179.6013888888889,5.350002911,March,April to Aug,Sep,91897,jute
Noakhali,Kharif 1,Jute,0,83.99,48.81,39.26,6.63,30.0,20.0,40,75.0,80,70,185.7563131313132,2.518413598,March,April to Aug,Sep,0,jute
Pabna,Kharif 1,Jute,102319,90.29,45.16,41.51,6.54,30.0,20.0,40,75.0,80,70,124.92,5.009998143,March,April to Aug,Sep,512618,jute
Panchagar,Kharif 1,Jute,21056,75.9,51.69,38.31,6.66,30.0,20.0,40,75.0,80,70,154.21843434343435,4.940017097,March,April to Aug,Sep,104017,jute
Patuakhali,Kharif 1,Jute,0,76.1,52.46,44.02,6.53,30.0,20.0,40,75.0,80,70,207.8076923076923,2.518413598,March,April to Aug,Sep,0,jute
Pirojpur,Kharif 1,Jute,900,83.31,44.7,35.4,6.74,30.0,20.0,40,75.0,80,70,175.42564102564103,2.31,March,April to Aug,Sep,2079,jute
Rajbari,Kharif 1,Jute,118952,81.61,45.31,43.14,6.62,30.0,20.0,40,75.0,80,70,155.864898989899,4.070003026,March,April to Aug,Sep,484135,jute
Rajshahi,Kharif 1,Jute,35401,87.09,49.28,39.45,6.43,30.0,20.0,40,75.0,80,70,124.92,5.349990113,March,April to Aug,Sep,189395,jute
Rangamati,Kharif 1,Jute,0,81.15,45.77,42.05,6.98,30.0,20.0,40,75.0,80,70,204.11111111111111,2.518413598,March,April to Aug,Sep,0,jute
Rangpur,Kharif 1,Jute,19997,76.71,46.73,40.18,6.63,30.0,20.0,40,75.0,80,70,179.6013888888889,6.400010002,March,April to Aug,Sep,127981,jute
Satkhira,Kharif 1,Jute,25378,81.18,46.93,42.72,6.47,30.0,20.0,40,75.0,80,70,140.35353535353536,4.970013397,March,April to Aug,Sep,126129,jute
Shariatpur,Kharif 1,Jute,57084,83.62,41.46,39.06,6.7,30.0,20.0,40,75.0,80,70,155.864898989899,4.090007708,March,April to Aug,Sep,233474,jute
Sherpur,Kharif 1,Jute,3302,82.26,46.82,37.35,6.74,30.0,20.0,40,75.0,80,70,181.08838383838383,5.350090854,March,April to Aug,Sep,17666,jute
Sirajganj,Kharif 1,Jute,28308,80.79,44.92,43.4,6.38,30.0,20.0,40,75.0,80,70,142.85416666666666,4.139995761,March,April to Aug,Sep,117195,jute
Sunamganj,Kharif 1,Jute,821,83.42,45.47,39.72,6.8,30.0,20.0,40,75.0,80,70,333.72557471264366,4.790499391,March,April to Aug,Sep,3933,jute
Sylhet,Kharif 1,Jute,0,83.9,50.92,40.52,6.52,30.0,20.0,40,75.0,80,70,333.72557471264366,2.518413598,March,April to Aug,Sep,0,jute
Tangail,Kharif 1,Jute,35993,84.9,43.33,42.95,7.08,30.0,20.0,40,75.0,80,70,153.4104938271605,4.209985275,March,April to Aug,Sep,151530,jute
Thakurgaon,Kharif 1,Jute,13914,81.45,49.15,37.51,6.84,30.0,20.0,40,75.0,80,70,154.21843434343435,5.410018686,March,April to Aug,Sep,75275,jute
Bagerhat,Rabi,Lemon,89,19.38,16.27,10.37,6.94,17.5,10.0,25,77.5,95,60,144.96843434343435,4.404494382,Jan,Jan to Jan,Jan,392,orange
Bandarban,Rabi,Lemon,3726,19.75,16.27,9.66,6.86,17.5,10.0,25,77.5,95,60,243.94444444444449,0.1307031669,Jan,Jan to Jan,Jan,487,orange
Barguna,Rabi,Lemon,1337,21.0,17.33,9.93,7.0,17.5,10.0,25,77.5,95,60,207.8076923076923,0.3440538519,Jan,Jan to Jan,Jan,460,orange
Barishal,Rabi,Lemon,1005,18.62,16.89,10.05,7.15,17.5,10.0,25,77.5,95,60,175.42564102564103,1.412935323,Jan,Jan to Jan,Jan,1420,orange
Bhola,Rabi,Lemon,471,20.01,17.12,9.11,7.01,17.5,10.0,25,77.5,95,60,185.23090277777777,0.3864118896,Jan,Jan to Jan,Jan,182,orange
Bogura,Rabi,Lemon,108,19.12,17.51,9.54,6.97,17.5,10.0,25,77.5,95,60,142.85416666666666,3.074074074,Jan,Jan to Jan,Jan,332,orange
Brahmanbaria,Rabi,Lemon,205,19.61,16.22,10.82,7.03,17.5,10.0,25,77.5,95,60,185.7563131313132,6.936585366,Jan,Jan to Jan,Jan,1422,orange
Chandpur,Rabi,Lemon,44,21.08,15.94,10.54,6.89,17.5,10.0,25,77.5,95,60,168.796875,10.63636364,Jan,Jan to Jan,Jan,468,orange
Chapai Nawabganj,Rabi,Lemon,307,19.8,15.47,9.97,6.95,17.5,10.0,25,77.5,95,60,124.92,2.003257329,Jan,Jan to Jan,Jan,615,orange
Chattogram,Rabi,Lemon,66350,19.63,15.73,10.16,6.58,17.5,10.0,25,77.5,95,60,243.94444444444449,0.104777694,Jan,Jan to Jan,Jan,6952,orange
Chuadanga,Rabi,Lemon,89,17.98,19.48,9.83,7.23,17.5,10.0,25,77.5,95,60,129.44444444444446,1.853932584,Jan,Jan to Jan,Jan,165,orange
CoxsBazar,Rabi,Lemon,67500,20.46,17.79,10.82,7.08,17.5,10.0,25,77.5,95,60,303.40277777777777,0.01392592593,Jan,Jan to Jan,Jan,940,orange
Cumilla,Rabi,Lemon,1642,20.34,15.21,9.89,6.86,17.5,10.0,25,77.5,95,60,185.7563131313132,1.333739342,Jan,Jan to Jan,Jan,2190,orange
Dhaka,Rabi,Lemon,552,22.12,15.24,10.15,7.42,17.5,10.0,25,77.5,95,60,169.94262295081967,16.65217391,Jan,Jan to Jan,Jan,9192,orange
Dinajpur,Rabi,Lemon,348,19.22,17.03,10.7,7.04,17.5,10.0,25,77.5,95,60,154.21843434343435,2.117816092,Jan,Jan to Jan,Jan,737,orange
Faridpur,Rabi,Lemon,110,19.84,17.09,9.54,6.8,17.5,10.0,25,77.5,95,60,155.864898989899,2.4,Jan,Jan to Jan,Jan,264,orange
Feni,Rabi,Lemon,72,19.87,17.1,10.95,7.2,17.5,10.0,25,77.5,95,60,248.1727642276423,1.986111111,Jan,Jan to Jan,Jan,143,orange
Gaibandha,Rabi,Lemon,145,21.43,16.3,9.09,7.1,17.5,10.0,25,77.5,95,60,179.6013888888889,2.317241379,Jan,Jan to Jan,Jan,336,orange
Gazipur,Rabi,Lemon,213,19.47,16.43,10.99,7.1,17.5,10.0,25,77.5,95,60,169.94262295081967,2.615023474,Jan,Jan to Jan,Jan,557,orange
Gopalganj,Rabi,Lemon,1250,19.91,16.88,9.79,6.93,17.5,10.0,25,77.5,95,60,155.864898989899,0.3704,Jan,Jan to Jan,Jan,463,orange
Habiganj,Rabi,Lemon,212,20.29,16.64,9.86,7.11,17.5,10.0,25,77.5,95,60,333.72557471264366,3.933962264,Jan,Jan to Jan,Jan,834,orange
Jamalpur,Rabi,Lemon,425,19.8,14.35,8.87,6.96,17.5,10.0,25,77.5,95,60,181.08838383838383,0.8447058824,Jan,Jan to Jan,Jan,359,orange
Jashore,Rabi,Lemon,865,19.06,16.32,9.74,7.14,17.5,10.0,25,77.5,95,60,134.2247474747475,1.14566474,Jan,Jan to Jan,Jan,991,orange
Jhallokati,Rabi,Lemon,1625,19.81,15.7,9.39,6.62,17.5,10.0,25,77.5,95,60,175.42564102564103,0.3907692308,Jan,Jan to Jan,Jan,635,orange
Jhenaidah,Rabi,Lemon,142,20.84,16.72,9.65,6.93,17.5,10.0,25,77.5,95,60,134.2247474747475,4.718309859,Jan,Jan to Jan,Jan,670,orange
Joypurhat,Rabi,Lemon,48,18.37,19.51,9.93,7.38,17.5,10.0,25,77.5,95,60,142.85416666666666,3.395833333,Jan,Jan to Jan,Jan,163,orange
Khagrachari,Rabi,Lemon,689,19.74,16.91,10.59,6.86,17.5,10.0,25,77.5,95,60,204.11111111111111,1.269956459,Jan,Jan to Jan,Jan,875,orange
Khulna,Rabi,Lemon,291,18.76,16.24,10.13,6.89,17.5,10.0,25,77.5,95,60,144.96843434343435,1.419243986,Jan,Jan to Jan,Jan,413,orange
Kishoreganj,Rabi,Lemon,119,20.98,17.47,10.19,6.93,17.5,10.0,25,77.5,95,60,181.08838383838383,7.176470588,Jan,Jan to Jan,Jan,854,orange
Kurigram,Rabi,Lemon,125,17.79,17.03,9.35,6.76,17.5,10.0,25,77.5,95,60,179.6013888888889,1.344,Jan,Jan to Jan,Jan,168,orange
Kushtia,Rabi,Lemon,146,18.92,16.97,9.48,6.55,17.5,10.0,25,77.5,95,60,129.44444444444446,12.04109589,Jan,Jan to Jan,Jan,1758,orange
Lakshmipur,Rabi,Lemon,560,20.02,17.15,11.09,6.97,17.5,10.0,25,77.5,95,60,185.7563131313132,0.65,Jan,Jan to Jan,Jan,364,orange
Lalmonirhat,Rabi,Lemon,130,21.42,18.59,9.57,7.05,17.5,10.0,25,77.5,95,60,179.6013888888889,2.769230769,Jan,Jan to Jan,Jan,360,orange
Madaripur,Rabi,Lemon,28,19.5,15.43,11.0,7.01,17.5,10.0,25,77.5,95,60,160.41666666666666,12.10714286,Jan,Jan to Jan,Jan,339,orange
Magura,Rabi,Lemon,257,18.93,17.02,9.86,6.99,17.5,10.0,25,77.5,95,60,134.2247474747475,5.412451362,Jan,Jan to Jan,Jan,1391,orange
Manikganj,Rabi,Lemon,310,21.79,15.63,10.01,7.03,17.5,10.0,25,77.5,95,60,169.94262295081967,4.561290323,Jan,Jan to Jan,Jan,1414,orange
Meherpur,Rabi,Lemon,157,17.88,17.1,10.65,7.24,17.5,10.0,25,77.5,95,60,129.44444444444446,5.656050955,Jan,Jan to Jan,Jan,888,orange
Moulvibazar,Rabi,Lemon,1101,17.0,15.64,10.77,6.98,17.5,10.0,25,77.5,95,60,333.72557471264366,8.990009083,Jan,Jan to Jan,Jan,9898,orange
Munshiganj,Rabi,Lemon,49,20.1,16.14,9.94,6.9,17.5,10.0,25,77.5,95,60,169.94262295081967,2.469387755,Jan,Jan to Jan,Jan,121,orange
Mymensingh,Rabi,Lemon,1292,18.99,16.26,9.78,6.96,17.5,10.0,25,77.5,95,60,181.08838383838383,4.287925697,Jan,Jan to Jan,Jan,5540,orange
Naogaon,Rabi,Lemon,483,18.38,17.52,9.98,7.14,17.5,10.0,25,77.5,95,60,124.92,1.556935818,Jan,Jan to Jan,Jan,752,orange
Narail,Rabi,Lemon,413,20.41,17.46,10.21,7.32,17.5,10.0,25,77.5,95,60,134.2247474747475,2.200968523,Jan,Jan to Jan,Jan,909,orange
Narayanganj,Rabi,Lemon,309,19.87,15.31,10.55,6.89,17.5,10.0,25,77.5,95,60,169.94262295081967,0.09385113269,Jan,Jan to Jan,Jan,29,orange
Narsingdi,Rabi,Lemon,346,18.92,16.6,10.01,7.04,17.5,10.0,25,77.5,95,60,169.94262295081967,7.37283237,Jan,Jan to Jan,Jan,2551,orange
Natore,Rabi,Lemon,240,18.08,15.85,10.38,7.09,17.5,10.0,25,77.5,95,60,124.92,5.383333333,Jan,Jan to Jan,Jan,1292,orange
Netrokona,Rabi,Lemon,212,20.6,15.3,10.99,6.81,17.5,10.0,25,77.5,95,60,181.08838383838383,9.613207547,Jan,Jan to Jan,Jan,2038,orange
Nilphamari,Rabi,Lemon,144,20.34,16.33,10.24,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.048611111,Jan,Jan to Jan,Jan,295,orange
Noakhali,Rabi,Lemon,103,19.46,16.24,10.2,6.71,17.5,10.0,25,77.5,95,60,185.7563131313132,3.640776699,Jan,Jan to Jan,Jan,375,orange
Pabna,Rabi,Lemon,232,21.75,18.96,9.1,6.65,17.5,10.0,25,77.5,95,60,124.92,8.775862069,Jan,Jan to Jan,Jan,2036,orange
Panchagar,Rabi,Lemon,190,18.32,16.98,8.43,7.1,17.5,10.0,25,77.5,95,60,154.21843434343435,2.368421053,Jan,Jan to Jan,Jan,450,orange
Patuakhali,Rabi,Lemon,550,17.79,15.18,10.24,6.94,17.5,10.0,25,77.5,95,60,207.8076923076923,0.5636363636,Jan,Jan to Jan,Jan,310,orange
Pirojpur,Rabi,Lemon,365,18.77,15.99,9.95,7.06,17.5,10.0,25,77.5,95,60,175.42564102564103,1.361643836,Jan,Jan to Jan,Jan,497,orange
Rajbari,Rabi,Lemon,183,19.53,17.56,9.7,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,7.224043716,Jan,Jan to Jan,Jan,1322,orange
Rajshahi,Rabi,Lemon,201,19.87,18.62,10.16,6.81,17.5,10.0,25,77.5,95,60,124.92,18.83084577,Jan,Jan to Jan,Jan,3785,orange
Rangamati,Rabi,Lemon,1220,19.3,14.98,9.97,7.01,17.5,10.0,25,77.5,95,60,204.11111111111111,3.380327869,Jan,Jan to Jan,Jan,4124,orange
Rangpur,Rabi,Lemon,121,19.99,14.68,10.69,6.76,17.5,10.0,25,77.5,95,60,179.6013888888889,2.975206612,Jan,Jan to Jan,Jan,360,orange
Satkhira,Rabi,Lemon,321,18.11,18.41,10.06,7.31,17.5,10.0,25,77.5,95,60,140.35353535353536,1.211838006,Jan,Jan to Jan,Jan,389,orange
Shariatpur,Rabi,Lemon,191,21.28,16.94,9.56,6.73,17.5,10.0,25,77.5,95,60,155.864898989899,2.502617801,Jan,Jan to Jan,Jan,478,orange
Sherpur,Rabi,Lemon,114,19.48,15.69,10.6,6.98,17.5,10.0,25,77.5,95,60,181.08838383838383,2.666666667,Jan,Jan to Jan,Jan,304,orange
Sirajganj,Rabi,Lemon,94,20.89,17.08,9.88,6.8,17.5,10.0,25,77.5,95,60,142.85416666666666,5.127659574,Jan,Jan to Jan,Jan,482,orange
Sunamganj,Rabi,Lemon,147,19.98,13.93,10.33,7.14,17.5,10.0,25,77.5,95,60,333.72557471264366,5.197278912,Jan,Jan to Jan,Jan,764,orange
Sylhet,Rabi,Lemon,235,20.12,16.55,9.72,6.95,17.5,10.0,25,77.5,95,60,333.72557471264366,1.327659574,Jan,Jan to Jan,Jan,312,orange
Tangail,Rabi,Lemon,452,20.25,16.88,9.62,6.91,17.5,10.0,25,77.5,95,60,153.4104938271605,3.661504425,Jan,Jan to Jan,Jan,1655,orange
Thakurgaon,Rabi,Lemon,1225,20.11,17.47,10.06,7.2,17.5,10.0,25,77.5,95,60,154.21843434343435,0.266122449,Jan,Jan to Jan,Jan,326,orange
Bagerhat,Kharif 2,Lentil,1449,19.49,64.2,19.42,6.94,15.0,10.0,20,90.0,95,85,144.96843434343435,0.3388543823,Oct,Nov  to  Feb,Feb to March,491,lentil
Bandarban,Kharif 2,Lentil,27,20.27,68.71,19.97,7.04,15.0,10.0,20,90.0,95,85,243.94444444444449,0.3703703704,Oct,Nov  to  Feb,Feb to March,10,lentil
Barguna,Kharif 2,Lentil,177,18.99,64.56,19.1,6.73,15.0,10.0,20,90.0,95,85,207.8076923076923,0.3672316384,Oct,Nov  to  Feb,Feb to March,65,lentil
Barishal,Kharif 2,Lentil,4293,19.57,69.41,17.27,6.64,15.0,10.0,20,90.0,95,85,175.42564102564103,0.4346610762,Oct,Nov  to  Feb,Feb to March,1866,lentil
Bhola,Kharif 2,Lentil,1584,18.67,64.69,18.91,6.95,15.0,10.0,20,90.0,95,85,185.23090277777777,0.4577020202,Oct,Nov  to  Feb,Feb to March,725,lentil
Bogura,Kharif 2,Lentil,923,20.39,66.69,20.33,6.86,15.0,10.0,20,90.0,95,85,142.85416666666666,0.4236186349,Oct,Nov  to  Feb,Feb to March,391,lentil
Brahmanbaria,Kharif 2,Lentil,2861,18.01,64.28,19.06,7.06,15.0,10.0,20,90.0,95,85,185.7563131313132,0.3030408948,Oct,Nov  to  Feb,Feb to March,867,lentil
Chandpur,Kharif 2,Lentil,551,20.8,71.03,19.12,6.91,15.0,10.0,20,90.0,95,85,168.796875,0.3956442831,Oct,Nov  to  Feb,Feb to March,218,lentil
Chapai Nawabganj,Kharif 2,Lentil,5307,18.72,71.88,20.56,6.97,15.0,10.0,20,90.0,95,85,124.92,0.302996043,Oct,Nov  to  Feb,Feb to March,1608,lentil
Chattogram,Kharif 2,Lentil,256,17.16,67.4,18.58,6.59,15.0,10.0,20,90.0,95,85,243.94444444444449,0.23046875,Oct,Nov  to  Feb,Feb to March,59,lentil
Chuadanga,Kharif 2,Lentil,4477,18.91,68.52,17.61,7.32,15.0,10.0,20,90.0,95,85,129.44444444444446,0.4134465044,Oct,Nov  to  Feb,Feb to March,1851,lentil
CoxsBazar,Kharif 2,Lentil,0,18.0,62.42,19.22,6.9,15.0,10.0,20,90.0,95,85,303.40277777777777,2.518413598,Oct,Nov  to  Feb,Feb to March,0,lentil
Cumilla,Kharif 2,Lentil,960,19.72,67.13,18.85,7.08,15.0,10.0,20,90.0,95,85,185.7563131313132,0.2677083333,Oct,Nov  to  Feb,Feb to March,257,lentil
Dhaka,Kharif 2,Lentil,617,18.04,68.15,18.28,6.76,15.0,10.0,20,90.0,95,85,169.94262295081967,0.4408427877,Oct,Nov  to  Feb,Feb to March,272,lentil
Dinajpur,Kharif 2,Lentil,100,18.27,79.11,19.21,6.99,15.0,10.0,20,90.0,95,85,154.21843434343435,0.38,Oct,Nov  to  Feb,Feb to March,38,lentil
Faridpur,Kharif 2,Lentil,41417,16.64,63.8,19.98,6.66,15.0,10.0,20,90.0,95,85,155.864898989899,0.691648357,Oct,Nov  to  Feb,Feb to March,28646,lentil
Feni,Kharif 2,Lentil,1122,18.26,74.37,19.4,7.02,15.0,10.0,20,90.0,95,85,248.1727642276423,0.4572192513,Oct,Nov  to  Feb,Feb to March,513,lentil
Gaibandha,Kharif 2,Lentil,1296,16.04,72.45,19.77,6.86,15.0,10.0,20,90.0,95,85,179.6013888888889,0.7430555556,Oct,Nov  to  Feb,Feb to March,963,lentil
Gazipur,Kharif 2,Lentil,172,16.99,69.51,21.52,6.94,15.0,10.0,20,90.0,95,85,169.94262295081967,0.3953488372,Oct,Nov  to  Feb,Feb to March,68,lentil
Gopalganj,Kharif 2,Lentil,9399,19.63,75.57,19.01,7.08,15.0,10.0,20,90.0,95,85,155.864898989899,0.4063198213,Oct,Nov  to  Feb,Feb to March,3819,lentil
Habiganj,Kharif 2,Lentil,40,19.65,69.89,19.73,6.67,15.0,10.0,20,90.0,95,85,333.72557471264366,0.225,Oct,Nov  to  Feb,Feb to March,9,lentil
Jamalpur,Kharif 2,Lentil,765,19.25,69.96,18.82,6.79,15.0,10.0,20,90.0,95,85,181.08838383838383,0.3477124183,Oct,Nov  to  Feb,Feb to March,266,lentil
Jashore,Kharif 2,Lentil,24551,17.68,68.14,18.42,7.03,15.0,10.0,20,90.0,95,85,134.2247474747475,0.4846238442,Oct,Nov  to  Feb,Feb to March,11898,lentil
Jhallokati,Kharif 2,Lentil,683,18.72,73.38,18.73,7.37,15.0,10.0,20,90.0,95,85,175.42564102564103,0.4699853587,Oct,Nov  to  Feb,Feb to March,321,lentil
Jhenaidah,Kharif 2,Lentil,29147,18.77,72.86,18.85,6.9,15.0,10.0,20,90.0,95,85,134.2247474747475,0.5656156723,Oct,Nov  to  Feb,Feb to March,16486,lentil
Joypurhat,Kharif 2,Lentil,333,17.47,65.79,19.83,7.05,15.0,10.0,20,90.0,95,85,142.85416666666666,0.4894894895,Oct,Nov  to  Feb,Feb to March,163,lentil
Khagrachari,Kharif 2,Lentil,67,20.46,62.95,22.15,6.91,15.0,10.0,20,90.0,95,85,204.11111111111111,0.2537313433,Oct,Nov  to  Feb,Feb to March,17,lentil
Khulna,Kharif 2,Lentil,225,19.76,67.53,18.58,7.33,15.0,10.0,20,90.0,95,85,144.96843434343435,0.3155555556,Oct,Nov  to  Feb,Feb to March,71,lentil
Kishoreganj,Kharif 2,Lentil,260,18.52,65.08,18.92,6.57,15.0,10.0,20,90.0,95,85,181.08838383838383,0.3846153846,Oct,Nov  to  Feb,Feb to March,100,lentil
Kurigram,Kharif 2,Lentil,1411,18.8,68.1,19.34,6.95,15.0,10.0,20,90.0,95,85,179.6013888888889,0.3805811481,Oct,Nov  to  Feb,Feb to March,537,lentil
