District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Bandarban,Kharif 1,Jambura,989,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,243.94444444444449,0.8695652174,April,No need to do,May to June,860,orange
Barguna,Kharif 1,Jambura,373,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,207.8076923076923,0.691689008,April,No need to do,May to June,258,orange
Barishal,Kharif 1,Jambura,405,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,175.42564102564103,3.414814815,April,No need to do,May to June,1383,orange
Bhola,Kharif 1,Jambura,273,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,185.23090277777777,1.582417582,April,No need to do,May to June,432,orange
Bogura,Kharif 1,Jambura,190,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,142.85416666666666,9.626315789,April,No need to do,May to June,1829,orange
Brahmanbaria,Kharif 1,Jambura,178,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,185.75631313131316,6.668539326,April,No need to do,May to June,1187,orange
Chandpur,Kharif 1,Jambura,22,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,168.796875,19.90909091,April,No need to do,May to June,438,orange
Chapai Nawabganj,Kharif 1,Jambura,109,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,124.92,3.651376147,April,No need to do,May to June,398,orange
Chattogram,Kharif 1,Jambura,556,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,243.94444444444449,10.38489209,April,No need to do,May to June,5774,orange
Chuadanga,Kharif 1,Jambura,51,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,129.44444444444446,3.941176471,April,No need to do,May to June,201,orange
CoxsBazar,Kharif 1,Jambura,157,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,303.40277777777777,14.63694268,April,No need to do,May to June,2298,orange
Cumilla,Kharif 1,Jambura,316,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,185.75631313131316,6.693037975,April,No need to do,May to June,2115,orange
Dhaka,Kharif 1,Jambura,70,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,169.94262295081967,17.35714286,April,No need to do,May to June,1215,orange
Dinajpur,Kharif 1,Jambura,141,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,154.21843434343435,8.156028369,April,No need to do,May to June,1150,orange
Faridpur,Kharif 1,Jambura,100,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,155.864898989899,6.4,April,No need to do,May to June,640,orange
Feni,Kharif 1,Jambura,59,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,248.1727642276423,2.661016949,April,No need to do,May to June,157,orange
Gaibandha,Kharif 1,Jambura,64,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,179.6013888888889,7.078125,April,No need to do,May to June,453,orange
Gazipur,Kharif 1,Jambura,191,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,169.94262295081967,4.434554974,April,No need to do,May to June,847,orange
Gopalganj,Kharif 1,Jambura,64,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,155.864898989899,10.765625,April,No need to do,May to June,689,orange
Habiganj,Kharif 1,Jambura,375,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,333.72557471264366,3.797333333,April,No need to do,May to June,1424,orange
Jamalpur,Kharif 1,Jambura,189,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,181.08838383838383,6.248677249,April,No need to do,May to June,1181,orange
Jashore,Kharif 1,Jambura,392,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,134.2247474747475,5.918367347,April,No need to do,May to June,2320,orange
Jhallokati,Kharif 1,Jambura,336,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,175.42564102564103,4.425595238,April,No need to do,May to June,1487,orange
Jhenaidah,Kharif 1,Jambura,114,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,134.2247474747475,12.66666667,April,No need to do,May to June,1444,orange
Joypurhat,Kharif 1,Jambura,25,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,142.85416666666666,8.76,April,No need to do,May to June,219,orange
Khagrachari,Kharif 1,Jambura,494,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,204.11111111111111,2.101214575,April,No need to do,May to June,1038,orange
Khulna,Kharif 1,Jambura,221,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,144.96843434343435,6.131221719,April,No need to do,May to June,1355,orange
Kishoreganj,Kharif 1,Jambura,150,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,181.08838383838383,10.76666667,April,No need to do,May to June,1615,orange
Kurigram,Kharif 1,Jambura,48,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,179.6013888888889,8.5625,April,No need to do,May to June,411,orange
Kushtia,Kharif 1,Jambura,91,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,129.44444444444446,19.17582418,April,No need to do,May to June,1745,orange
Lakshmipur,Kharif 1,Jambura,476,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,185.75631313131316,1.159663866,April,No need to do,May to June,552,orange
Lalmonirhat,Kharif 1,Jambura,180,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,179.6013888888889,3.566666667,April,No need to do,May to June,642,orange
Madaripur,Kharif 1,Jambura,63,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,160.41666666666666,7.603174603,April,No need to do,May to June,479,orange
Magura,Kharif 1,Jambura,136,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,134.2247474747475,11.875,April,No need to do,May to June,1615,orange
Manikganj,Kharif 1,Jambura,106,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,169.94262295081967,6.688679245,April,No need to do,May to June,709,orange
Meherpur,Kharif 1,Jambura,117,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,129.44444444444446,6.008547009,April,No need to do,May to June,703,orange
Moulvibazar,Kharif 1,Jambura,285,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,333.72557471264366,13.24210526,April,No need to do,May to June,3774,orange
Munshiganj,Kharif 1,Jambura,25,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,169.94262295081967,6.32,April,No need to do,May to June,158,orange
Mymensingh,Kharif 1,Jambura,1257,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,181.08838383838383,3.180588703,April,No need to do,May to June,3998,orange
Naogaon,Kharif 1,Jambura,182,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,124.92,3.5,April,No need to do,May to June,637,orange
Narail,Kharif 1,Jambura,227,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,134.2247474747475,5.797356828,April,No need to do,May to June,1316,orange
Narayanganj,Kharif 1,Jambura,14,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,169.94262295081967,10.0,April,No need to do,May to June,140,orange
Narsingdi,Kharif 1,Jambura,80,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,169.94262295081967,11.1375,April,No need to do,May to June,891,orange
Natore,Kharif 1,Jambura,229,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,124.92,14.95196507,April,No need to do,May to June,3424,orange
Netrokona,Kharif 1,Jambura,242,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,181.08838383838383,6.17768595,April,No need to do,May to June,1495,orange
Nilphamari,Kharif 1,Jambura,88,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,179.6013888888889,17.0,April,No need to do,May to June,1496,orange
Noakhali,Kharif 1,Jambura,45,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,185.75631313131316,6.511111111,April,No need to do,May to June,293,orange
Pabna,Kharif 1,Jambura,66,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,124.92,9.181818182,April,No need to do,May to June,606,orange
Panchagar,Kharif 1,Jambura,185,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,154.21843434343435,8.540540541,April,No need to do,May to June,1580,orange
Patuakhali,Kharif 1,Jambura,219,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,207.8076923076923,1.02283105,April,No need to do,May to June,224,orange
Pirojpur,Kharif 1,Jambura,251,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,175.42564102564103,3.346613546,April,No need to do,May to June,840,orange
Rajbari,Kharif 1,Jambura,373,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,155.864898989899,3.54691689,April,No need to do,May to June,1323,orange
Rajshahi,Kharif 1,Jambura,256,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,124.92,5.28125,April,No need to do,May to June,1352,orange
Rangamati,Kharif 1,Jambura,380,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,204.11111111111111,7.397368421,April,No need to do,May to June,2811,orange
Rangpur,Kharif 1,Jambura,114,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,179.6013888888889,11.4122807,April,No need to do,May to June,1301,orange
Satkhira,Kharif 1,Jambura,189,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,140.35353535353536,4.301587302,April,No need to do,May to June,813,orange
Shariatpur,Kharif 1,Jambura,292,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,155.864898989899,3.626712329,April,No need to do,May to June,1059,orange
Sherpur,Kharif 1,Jambura,115,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,181.08838383838383,4.686956522,April,No need to do,May to June,539,orange
Sirajganj,Kharif 1,Jambura,42,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,142.85416666666666,15.42857143,April,No need to do,May to June,648,orange
Sunamganj,Kharif 1,Jambura,107,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,333.72557471264366,29.14018692,April,No need to do,May to June,3118,orange
Sylhet,Kharif 1,Jambura,516,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,333.72557471264366,0.8178294574,April,No need to do,May to June,422,orange
Tangail,Kharif 1,Jambura,155,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,153.4104938271605,12.26451613,April,No need to do,May to June,1901,orange
Thakurgaon,Kharif 1,Jambura,105,19.58,16.55,10.01,7.02,27.5,25.0,30,80.0,90,70,154.21843434343435,4.79047619,April,No need to do,May to June,503,orange
Bagerhat,Kharif 1,Jute,3603,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,144.96843434343435,5.070496808,March,April to Aug,Sep,18269,jute
Bandarban,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,243.94444444444449,2.518413598,March,April to Aug,Sep,0,jute
Barguna,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,207.8076923076923,2.518413598,March,April to Aug,Sep,0,jute
Barishal,Kharif 1,Jute,33909,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,175.42564102564103,2.410009142,March,April to Aug,Sep,81721,jute
Bhola,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,185.23090277777777,2.518413598,March,April to Aug,Sep,0,jute
Bogura,Kharif 1,Jute,18175,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,142.85416666666666,5.469876204,March,April to Aug,Sep,99415,jute
Brahmanbaria,Kharif 1,Jute,5559,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,185.75631313131316,5.329555675,March,April to Aug,Sep,29627,jute
Chandpur,Kharif 1,Jute,12001,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,168.796875,3.930005833,March,April to Aug,Sep,47164,jute
Chapai Nawabganj,Kharif 1,Jute,3099,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,124.92,5.020006454,March,April to Aug,Sep,15557,jute
Chattogram,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,243.94444444444449,2.518413598,March,April to Aug,Sep,0,jute
Chuadanga,Kharif 1,Jute,43540,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,129.44444444444446,5.670004593,March,April to Aug,Sep,246872,jute
CoxsBazar,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,303.40277777777777,2.518413598,March,April to Aug,Sep,0,jute
Cumilla,Kharif 1,Jute,818,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,185.75631313131316,4.371638142,March,April to Aug,Sep,3576,jute
Dhaka,Kharif 1,Jute,7754,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,4.409724013,March,April to Aug,Sep,34193,jute
Dinajpur,Kharif 1,Jute,9383,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,154.21843434343435,5.149952041,March,April to Aug,Sep,48322,jute
Faridpur,Kharif 1,Jute,209824,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,155.864898989899,3.519997712,March,April to Aug,Sep,738580,jute
Feni,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,248.1727642276423,2.518413598,March,April to Aug,Sep,0,jute
Gaibandha,Kharif 1,Jute,32621,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,179.6013888888889,4.330002146,March,April to Aug,Sep,141249,jute
Gazipur,Kharif 1,Jute,3712,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,3.480064655,March,April to Aug,Sep,12918,jute
Gopalganj,Kharif 1,Jute,59408,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,155.864898989899,5.460005386,March,April to Aug,Sep,324368,jute
Habiganj,Kharif 1,Jute,745,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,333.72557471264366,5.420134228,March,April to Aug,Sep,4038,jute
Jamalpur,Kharif 1,Jute,60887,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,181.08838383838383,3.919999343,March,April to Aug,Sep,238677,jute
Jashore,Kharif 1,Jute,57823,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,134.2247474747475,5.240008301,March,April to Aug,Sep,302993,jute
Jhallokati,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,175.42564102564103,2.518413598,March,April to Aug,Sep,0,jute
Jhenaidah,Kharif 1,Jute,53557,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,134.2247474747475,5.719999253,March,April to Aug,Sep,306346,jute
Joypurhat,Kharif 1,Jute,4339,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,142.85416666666666,5.410002305,March,April to Aug,Sep,23474,jute
Khagrachari,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,204.11111111111111,2.518413598,March,April to Aug,Sep,0,jute
Khulna,Kharif 1,Jute,3181,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,144.96843434343435,5.149952845,March,April to Aug,Sep,16382,jute
Kishoreganj,Kharif 1,Jute,40682,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,181.08838383838383,4.559952805,March,April to Aug,Sep,185508,jute
Kurigram,Kharif 1,Jute,46093,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,179.6013888888889,5.040006075,March,April to Aug,Sep,232309,jute
Kushtia,Kharif 1,Jute,98413,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,129.44444444444446,5.019997358,March,April to Aug,Sep,494033,jute
Lakshmipur,Kharif 1,Jute,484,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,185.75631313131316,3.840909091,March,April to Aug,Sep,1859,jute
Lalmonirhat,Kharif 1,Jute,8165,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,179.6013888888889,5.8,March,April to Aug,Sep,47357,jute
Madaripur,Kharif 1,Jute,78336,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,160.41666666666666,4.210005617,March,April to Aug,Sep,329795,jute
Magura,Kharif 1,Jute,85406,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,134.2247474747475,4.120003278,March,April to Aug,Sep,351873,jute
Manikganj,Kharif 1,Jute,8914,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,4.130020193,March,April to Aug,Sep,36815,jute
Meherpur,Kharif 1,Jute,48911,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,129.44444444444446,6.420007769,March,April to Aug,Sep,314009,jute
Moulvibazar,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,333.72557471264366,2.518413598,March,April to Aug,Sep,0,jute
Munshiganj,Kharif 1,Jute,7320,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,3.9,March,April to Aug,Sep,28548,jute
Mymensingh,Kharif 1,Jute,13251,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,181.08838383838383,3.940004528,March,April to Aug,Sep,52209,jute
Naogaon,Kharif 1,Jute,13828,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,124.92,5.829982644,March,April to Aug,Sep,80617,jute
Narail,Kharif 1,Jute,52484,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,134.2247474747475,5.080005335,March,April to Aug,Sep,266619,jute
Narayanganj,Kharif 1,Jute,720,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,4.816666667,March,April to Aug,Sep,3468,jute
Narsingdi,Kharif 1,Jute,6636,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,169.94262295081967,4.889993972,March,April to Aug,Sep,32450,jute
Natore,Kharif 1,Jute,59968,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,124.92,4.119997332,March,April to Aug,Sep,247068,jute
Netrokona,Kharif 1,Jute,11562,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,181.08838383838383,4.279968864,March,April to Aug,Sep,49485,jute
Nilphamari,Kharif 1,Jute,17177,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,179.6013888888889,5.350002911,March,April to Aug,Sep,91897,jute
Noakhali,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,185.75631313131316,2.518413598,March,April to Aug,Sep,0,jute
Pabna,Kharif 1,Jute,102319,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,124.92,5.009998143,March,April to Aug,Sep,512618,jute
Panchagar,Kharif 1,Jute,21056,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,154.21843434343435,4.940017097,March,April to Aug,Sep,104017,jute
Patuakhali,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,207.8076923076923,2.518413598,March,April to Aug,Sep,0,jute
Pirojpur,Kharif 1,Jute,900,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,175.42564102564103,2.31,March,April to Aug,Sep,2079,jute
Rajbari,Kharif 1,Jute,118952,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,155.864898989899,4.070003026,March,April to Aug,Sep,484135,jute
Rajshahi,Kharif 1,Jute,35401,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,124.92,5.349990113,March,April to Aug,Sep,189395,jute
Rangamati,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,204.11111111111111,2.518413598,March,April to Aug,Sep,0,jute
Rangpur,Kharif 1,Jute,19997,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,179.6013888888889,6.400010002,March,April to Aug,Sep,127981,jute
Satkhira,Kharif 1,Jute,25378,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,140.35353535353536,4.970013397,March,April to Aug,Sep,126129,jute
Shariatpur,Kharif 1,Jute,57084,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,155.864898989899,4.090007708,March,April to Aug,Sep,233474,jute
Sherpur,Kharif 1,Jute,3302,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,181.08838383838383,5.350090854,March,April to Aug,Sep,17666,jute
Sirajganj,Kharif 1,Jute,28308,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,142.85416666666666,4.139995761,March,April to Aug,Sep,117195,jute
Sunamganj,Kharif 1,Jute,821,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,333.72557471264366,4.790499391,March,April to Aug,Sep,3933,jute
Sylhet,Kharif 1,Jute,0,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,333.72557471264366,2.518413598,March,April to Aug,Sep,0,jute
Tangail,Kharif 1,Jute,35993,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,153.4104938271605,4.209985275,March,April to Aug,Sep,151530,jute
Thakurgaon,Kharif 1,Jute,13914,78.4,46.86,39.99,6.73,30.0,20.0,40,75.0,80,70,154.21843434343435,5.410018686,March,April to Aug,Sep,75275,jute
Bagerhat,Rabi,Lemon,89,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,144.96843434343435,4.404494382,Jan,Jan to Jan,Jan,392,orange
Bandarban,Rabi,Lemon,3726,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,243.94444444444449,0.1307031669,Jan,Jan to Jan,Jan,487,orange
Barguna,Rabi,Lemon,1337,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,207.8076923076923,0.3440538519,Jan,Jan to Jan,Jan,460,orange
Barishal,Rabi,Lemon,1005,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,175.42564102564103,1.412935323,Jan,Jan to Jan,Jan,1420,orange
Bhola,Rabi,Lemon,471,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.23090277777777,0.3864118896,Jan,Jan to Jan,Jan,182,orange
Bogura,Rabi,Lemon,108,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,142.85416666666666,3.074074074,Jan,Jan to Jan,Jan,332,orange
Brahmanbaria,Rabi,Lemon,205,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131316,6.936585366,Jan,Jan to Jan,Jan,1422,orange
Chandpur,Rabi,Lemon,44,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,168.796875,10.63636364,Jan,Jan to Jan,Jan,468,orange
Chapai Nawabganj,Rabi,Lemon,307,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,124.92,2.003257329,Jan,Jan to Jan,Jan,615,orange
Chattogram,Rabi,Lemon,66350,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,243.94444444444449,0.104777694,Jan,Jan to Jan,Jan,6952,orange
Chuadanga,Rabi,Lemon,89,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,129.44444444444446,1.853932584,Jan,Jan to Jan,Jan,165,orange
CoxsBazar,Rabi,Lemon,67500,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,303.40277777777777,0.01392592593,Jan,Jan to Jan,Jan,940,orange
Cumilla,Rabi,Lemon,1642,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131316,1.333739342,Jan,Jan to Jan,Jan,2190,orange
Dhaka,Rabi,Lemon,552,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,16.65217391,Jan,Jan to Jan,Jan,9192,orange
Dinajpur,Rabi,Lemon,348,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,154.21843434343435,2.117816092,Jan,Jan to Jan,Jan,737,orange
Faridpur,Rabi,Lemon,110,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,2.4,Jan,Jan to Jan,Jan,264,orange
Feni,Rabi,Lemon,72,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,248.1727642276423,1.986111111,Jan,Jan to Jan,Jan,143,orange
Gaibandha,Rabi,Lemon,145,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.317241379,Jan,Jan to Jan,Jan,336,orange
Gazipur,Rabi,Lemon,213,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,169.94262295081967,2.615023474,Jan,Jan to Jan,Jan,557,orange
Gopalganj,Rabi,Lemon,1250,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,155.864898989899,0.3704,Jan,Jan to Jan,Jan,463,orange
Habiganj,Rabi,Lemon,212,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,333.72557471264366,3.933962264,Jan,Jan to Jan,Jan,834,orange
Jamalpur,Rabi,Lemon,425,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,0.8447058824,Jan,Jan to Jan,Jan,359,orange
Jashore,Rabi,Lemon,865,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,1.14566474,Jan,Jan to Jan,Jan,991,orange
Jhallokati,Rabi,Lemon,1625,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,175.42564102564103,0.3907692308,Jan,Jan to Jan,Jan,635,orange
Jhenaidah,Rabi,Lemon,142,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,4.718309859,Jan,Jan to Jan,Jan,670,orange
Joypurhat,Rabi,Lemon,48,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,142.85416666666666,3.395833333,Jan,Jan to Jan,Jan,163,orange
Khagrachari,Rabi,Lemon,689,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,204.11111111111111,1.269956459,Jan,Jan to Jan,Jan,875,orange
Khulna,Rabi,Lemon,291,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,144.96843434343435,1.419243986,Jan,Jan to Jan,Jan,413,orange
Kishoreganj,Rabi,Lemon,119,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,181.08838383838383,7.176470588,Jan,Jan to Jan,Jan,854,orange
Kurigram,Rabi,Lemon,125,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,1.344,Jan,Jan to Jan,Jan,168,orange
Kushtia,Rabi,Lemon,146,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,129.44444444444446,12.04109589,Jan,Jan to Jan,Jan,1758,orange
Lakshmipur,Rabi,Lemon,560,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,185.75631313131316,0.65,Jan,Jan to Jan,Jan,364,orange
Lalmonirhat,Rabi,Lemon,130,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,179.6013888888889,2.769230769,Jan,Jan to Jan,Jan,360,orange
Madaripur,Rabi,Lemon,28,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,160.41666666666666,12.10714286,Jan,Jan to Jan,Jan,339,orange
Magura,Rabi,Lemon,257,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,134.2247474747475,5.412451362,Jan,Jan to Jan,Jan,1391,orange
